long,lat,group,order,region,subregion,Cases,Incidence_avg,Incidence_alt,PopulationAvg,n_tower,Cent_lon,Cent_lat
-74.3641891479492,42.3759574890137,20,552,new york,greene,9,4.74816315162864,4.74593431626906,47409,7,-74.1309129512702,42.2795528507524
-74.3412780761719,42.358772277832,20,553,new york,greene,9,4.74816315162864,4.74593431626906,47409,7,-74.1309129512702,42.2795528507524
-74.2839736938477,42.358772277832,20,554,new york,greene,9,4.74816315162864,4.74593431626906,47409,7,-74.1309129512702,42.2795528507524
-74.2553329467773,42.358772277832,20,555,new york,greene,9,4.74816315162864,4.74593431626906,47409,7,-74.1309129512702,42.2795528507524
-74.2438659667969,42.3759574890137,20,556,new york,greene,9,4.74816315162864,4.74593431626906,47409,7,-74.1309129512702,42.2795528507524
-74.2553329467773,42.4103355407715,20,557,new york,greene,9,4.74816315162864,4.74593431626906,47409,7,-74.1309129512702,42.2795528507524
-74.2839736938477,44.1177482604981,21,559,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.2553329467773,43.9745101928711,21,560,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.3355407714844,43.9286766052246,21,561,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.2209548950195,43.8140830993652,21,562,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.2037658691406,43.8198127746582,21,563,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.1808471679688,43.8255424499512,21,564,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.1579284667969,43.8255424499512,21,565,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.140739440918,43.8198127746582,21,566,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.1235504150391,43.8026237487793,21,567,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.1120910644531,43.8026237487793,21,568,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.0891723632813,43.8026237487793,21,569,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.0662536621094,43.7911643981934,21,570,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.0605239868164,43.7739753723145,21,571,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.0605239868164,43.7453269958496,21,572,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.2209548950195,43.7281379699707,21,573,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.1636581420899,43.3729057312012,21,574,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.1464691162109,43.2525825500488,21,575,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.2266845703125,43.2468566894531,21,576,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.2266845703125,43.2239379882813,21,577,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.3183517456055,43.218204498291,21,578,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.3355407714844,43.2411231994629,21,579,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.5475387573242,43.2239379882813,21,580,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.7194290161133,43.2812309265137,21,581,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.8741226196289,43.3385276794434,21,582,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.7824478149414,43.4989547729492,21,583,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.862663269043,44.0661849975586,21,584,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.5475387573242,44.1005592346191,21,585,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-74.2839736938477,44.1177482604981,21,586,new york,hamilton,2,22.4345291738466,22.4340998317443,4457.5,,-74.5043422126416,43.6615764850745
-75.2236251831055,42.8744316101074,22,588,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-75.217903137207,42.8858909606934,22,589,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-75.2350845336914,43.0520477294922,22,590,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-75.0861206054688,43.2239379882813,22,591,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-75.1606063842774,43.2525825500488,22,592,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-75.1663360595703,43.2640419006348,22,593,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-75.1606063842774,43.2755012512207,22,594,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-75.1434097290039,43.3041496276856,22,595,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-75.1319580078125,43.3156089782715,22,596,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-75.0918502807617,43.3385276794434,22,597,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-75.1204986572266,43.6135482788086,22,598,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-75.1720657348633,44.0891036987305,22,599,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-75.0861206054688,44.0489959716797,22,600,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-74.862663269043,44.0661849975586,22,601,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-74.7824478149414,43.4989547729492,22,602,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-74.8741226196289,43.3385276794434,22,603,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-74.7194290161133,43.2812309265137,22,604,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-74.7079696655274,43.1895561218262,22,605,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-74.7251586914063,43.1609115600586,22,606,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-74.7251586914063,43.1437225341797,22,607,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-74.7308807373047,43.1322631835938,22,608,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-74.7595367431641,43.1208038330078,22,609,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-74.7709884643555,43.1036148071289,22,610,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-74.7709884643555,43.08642578125,22,611,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-74.7709884643555,43.0463180541992,22,612,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-74.7595367431641,43.0291290283203,22,613,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-74.7480773925781,43.0119400024414,22,614,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-74.7709884643555,42.8629722595215,22,615,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-74.8970413208008,42.8973503112793,22,616,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-74.8970413208008,42.8400535583496,22,617,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-74.9256896972656,42.8285942077637,22,618,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-75.1204986572266,42.9030799865723,22,619,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-75.1548767089844,42.8629722595215,22,620,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-75.2236251831055,42.8629722595215,22,621,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-75.2236251831055,42.8744316101074,22,622,new york,herkimer,16,5.17573906860976,5.15460596259045,62080.4,11,-74.972208201815,43.4172315062776
-75.4470825195313,44.2151527404785,23,624,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-75.5444869995117,44.1005592346191,23,625,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-75.492919921875,44.0776405334473,23,626,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-75.5043792724609,44.0547218322754,23,627,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-75.498649597168,44.0088882446289,23,628,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-75.5387573242188,44.0088882446289,23,629,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-75.5330276489258,43.9745101928711,23,630,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-75.5674057006836,43.9515914916992,23,631,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-75.6075134277344,43.9745101928711,23,632,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-75.7507553100586,43.8771095275879,23,633,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-75.8424224853516,43.8771095275879,23,634,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-75.8424224853516,43.7911643981934,23,635,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-75.7851257324219,43.7911643981934,23,636,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-75.7736663818359,43.6880302429199,23,637,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.0257720947266,43.7052192687988,23,638,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.0257720947266,43.670841217041,23,639,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.21484375,43.682300567627,23,640,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.2377624511719,43.7281379699707,23,641,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.2434997558594,43.7682456970215,23,642,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.2835998535156,43.8140830993652,23,643,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.3065185546875,43.8370018005371,23,644,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.3007888793945,43.859920501709,23,645,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.2778701782227,43.8771095275879,23,646,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.2606811523438,43.8771095275879,23,647,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.2320327758789,43.859920501709,23,648,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.2091217041016,43.859920501709,23,649,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.1632843017578,43.9057579040527,23,650,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.1575546264649,43.9458656311035,23,651,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.21484375,43.9745101928711,23,652,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.1518249511719,44.0146179199219,23,653,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.1632843017578,44.0203475952148,23,654,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.1919250488281,44.0260772705078,23,655,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.2091217041016,44.0432662963867,23,656,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.2263031005859,44.0547218322754,23,657,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.2492294311524,44.0489959716797,23,658,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.2606811523438,44.0318031311035,23,659,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.2664108276367,44.0260772705078,23,660,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.2377624511719,44.0088882446289,23,661,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.2434997558594,43.9745101928711,23,662,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.2664108276367,43.9573211669922,23,663,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.2835998535156,43.9630508422852,23,664,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.3007888793945,43.9687843322754,23,665,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.3065185546875,44.0031585693359,23,666,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.3237075805664,44.0547218322754,23,667,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.3752746582031,44.0833740234375,23,668,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.3695449829102,44.1120223999023,23,669,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.3466262817383,44.1292114257813,23,670,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.3122482299805,44.1463966369629,23,671,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.1575546264649,44.2036933898926,23,672,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-76.0429611206055,44.2552604675293,23,673,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-75.9799346923828,44.2953681945801,23,674,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-75.9283676147461,44.3354759216309,23,675,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-75.8252334594727,44.3927688598633,23,676,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-75.4470825195313,44.2151527404785,23,677,new york,jefferson,17,3.01371684064618,3.00504139886445,113143.2,27,-75.9160813814131,44.0324722722349
-73.8657150268555,40.6341667175293,24,679,new york,kings,375,2.89713745438283,2.89492197490496,2590743.4,619,-73.954652128248,40.6406007696533
-73.8943710327149,40.6227073669434,24,680,new york,kings,375,2.89713745438283,2.89492197490496,2590743.4,619,-73.954652128248,40.6406007696533
-73.9230117797852,40.6112480163574,24,681,new york,kings,375,2.89713745438283,2.89492197490496,2590743.4,619,-73.954652128248,40.6406007696533
-73.945930480957,40.5825996398926,24,682,new york,kings,375,2.89713745438283,2.89492197490496,2590743.4,619,-73.954652128248,40.6406007696533
-73.957389831543,40.5654106140137,24,683,new york,kings,375,2.89713745438283,2.89492197490496,2590743.4,619,-73.954652128248,40.6406007696533
-74.0032272338867,40.5825996398926,24,684,new york,kings,375,2.89713745438283,2.89492197490496,2590743.4,619,-73.954652128248,40.6406007696533
-74.0032272338867,40.6055183410645,24,685,new york,kings,375,2.89713745438283,2.89492197490496,2590743.4,619,-73.954652128248,40.6406007696533
-74.0089569091797,40.6227073669434,24,686,new york,kings,375,2.89713745438283,2.89492197490496,2590743.4,619,-73.954652128248,40.6406007696533
-74.0204162597656,40.6456260681152,24,687,new york,kings,375,2.89713745438283,2.89492197490496,2590743.4,619,-73.954652128248,40.6406007696533
-74.0261535644531,40.6628150939941,24,688,new york,kings,375,2.89713745438283,2.89492197490496,2590743.4,619,-73.954652128248,40.6406007696533
-74.0146865844727,40.6742744445801,24,689,new york,kings,375,2.89713745438283,2.89492197490496,2590743.4,619,-73.954652128248,40.6406007696533
-73.9917678833008,40.6800041198731,24,690,new york,kings,375,2.89713745438283,2.89492197490496,2590743.4,619,-73.954652128248,40.6406007696533
-73.9688491821289,40.697193145752,24,691,new york,kings,375,2.89713745438283,2.89492197490496,2590743.4,619,-73.954652128248,40.6406007696533
-73.945930480957,40.7201080322266,24,692,new york,kings,375,2.89713745438283,2.89492197490496,2590743.4,619,-73.954652128248,40.6406007696533
-73.9344787597656,40.7086524963379,24,693,new york,kings,375,2.89713745438283,2.89492197490496,2590743.4,619,-73.954652128248,40.6406007696533
-73.9402084350586,40.697193145752,24,694,new york,kings,375,2.89713745438283,2.89492197490496,2590743.4,619,-73.954652128248,40.6406007696533
-73.9230117797852,40.6800041198731,24,695,new york,kings,375,2.89713745438283,2.89492197490496,2590743.4,619,-73.954652128248,40.6406007696533
-73.8943710327149,40.6742744445801,24,696,new york,kings,375,2.89713745438283,2.89492197490496,2590743.4,619,-73.954652128248,40.6406007696533
-73.8829040527344,40.6570854187012,24,697,new york,kings,375,2.89713745438283,2.89492197490496,2590743.4,619,-73.954652128248,40.6406007696533
-73.8657150268555,40.6341667175293,24,698,new york,kings,375,2.89713745438283,2.89492197490496,2590743.4,619,-73.954652128248,40.6406007696533
-75.756477355957,43.4703102111816,25,700,new york,lewis,6,5.65690448185027,5.65536222595057,26523.5,19,-75.4517575143937,43.7838124580663
-75.7736663818359,43.6880302429199,25,701,new york,lewis,6,5.65690448185027,5.65536222595057,26523.5,19,-75.4517575143937,43.7838124580663
-75.7851257324219,43.7911643981934,25,702,new york,lewis,6,5.65690448185027,5.65536222595057,26523.5,19,-75.4517575143937,43.7838124580663
-75.8424224853516,43.7911643981934,25,703,new york,lewis,6,5.65690448185027,5.65536222595057,26523.5,19,-75.4517575143937,43.7838124580663
-75.8424224853516,43.8771095275879,25,704,new york,lewis,6,5.65690448185027,5.65536222595057,26523.5,19,-75.4517575143937,43.7838124580663
-75.7507553100586,43.8771095275879,25,705,new york,lewis,6,5.65690448185027,5.65536222595057,26523.5,19,-75.4517575143937,43.7838124580663
-75.6075134277344,43.9745101928711,25,706,new york,lewis,6,5.65690448185027,5.65536222595057,26523.5,19,-75.4517575143937,43.7838124580663
-75.5674057006836,43.9515914916992,25,707,new york,lewis,6,5.65690448185027,5.65536222595057,26523.5,19,-75.4517575143937,43.7838124580663
-75.5330276489258,43.9745101928711,25,708,new york,lewis,6,5.65690448185027,5.65536222595057,26523.5,19,-75.4517575143937,43.7838124580663
-75.5387573242188,44.0088882446289,25,709,new york,lewis,6,5.65690448185027,5.65536222595057,26523.5,19,-75.4517575143937,43.7838124580663
-75.498649597168,44.0088882446289,25,710,new york,lewis,6,5.65690448185027,5.65536222595057,26523.5,19,-75.4517575143937,43.7838124580663
-75.5043792724609,44.0547218322754,25,711,new york,lewis,6,5.65690448185027,5.65536222595057,26523.5,19,-75.4517575143937,43.7838124580663
-75.492919921875,44.0776405334473,25,712,new york,lewis,6,5.65690448185027,5.65536222595057,26523.5,19,-75.4517575143937,43.7838124580663
-75.5444869995117,44.1005592346191,25,713,new york,lewis,6,5.65690448185027,5.65536222595057,26523.5,19,-75.4517575143937,43.7838124580663
-75.4470825195313,44.2151527404785,25,714,new york,lewis,6,5.65690448185027,5.65536222595057,26523.5,19,-75.4517575143937,43.7838124580663
-75.1720657348633,44.0891036987305,25,715,new york,lewis,6,5.65690448185027,5.65536222595057,26523.5,19,-75.4517575143937,43.7838124580663
-75.1204986572266,43.6135482788086,25,716,new york,lewis,6,5.65690448185027,5.65536222595057,26523.5,19,-75.4517575143937,43.7838124580663
-75.5444869995117,43.4187393188477,25,717,new york,lewis,6,5.65690448185027,5.65536222595057,26523.5,19,-75.4517575143937,43.7838124580663
-75.756477355957,43.4703102111816,25,718,new york,lewis,6,5.65690448185027,5.65536222595057,26523.5,19,-75.4517575143937,43.7838124580663
-78.0540390014649,42.5191993713379,26,720,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-78.0597763061524,42.5306549072266,26,721,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-78.0483093261719,42.5535736083984,26,722,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-78.0196685791016,42.5879554748535,26,723,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-78.0196685791016,42.5994110107422,26,724,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.9681015014648,42.6681671142578,26,725,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.9623641967774,42.8629722595215,26,726,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.9623641967774,42.8973503112793,26,727,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.9451751708984,42.9030799865723,26,728,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.9394454956055,42.9374580383301,26,729,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.9222640991211,42.9431838989258,26,730,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.9165267944336,42.9832916259766,26,731,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.750373840332,42.9832916259766,26,732,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.750373840332,42.9718360900879,26,733,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.7389144897461,42.960376739502,26,734,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.761833190918,42.9317283630371,26,735,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.6586990356445,42.9317283630371,26,736,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.6529693603516,42.9374580383301,26,737,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.5899429321289,42.9374580383301,26,738,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.5613021850586,42.8858909606934,26,739,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.5555648803711,42.8515129089355,26,740,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.5899429321289,42.8457832336426,26,741,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.5956726074219,42.7713012695313,26,742,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.6071395874024,42.759838104248,26,743,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.5956726074219,42.6738967895508,26,744,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.4925384521484,42.6681671142578,26,745,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.4925384521484,42.5822219848633,26,746,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.6644287109375,42.5764923095703,26,747,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.6701583862305,42.5306549072266,26,748,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.7274551391602,42.5306549072266,26,749,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.7331771850586,42.4676284790039,26,750,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.8477783203125,42.4676284790039,26,751,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-77.8477783203125,42.5134658813477,26,752,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-78.0483093261719,42.5134658813477,26,753,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-78.0540390014649,42.5191993713379,26,754,new york,livingston,13,4.09211327539569,4.08771609868376,63605.2,41,-77.7824543021551,42.7228967641773
-75.8939895629883,42.7884902954102,27,756,new york,madison,18,5.05897044171865,5.05258903082921,71250.6,62,-75.6733307811066,42.9151999659706
-75.9111785888672,43.0692367553711,27,757,new york,madison,18,5.05897044171865,5.05258903082921,71250.6,62,-75.6733307811066,42.9151999659706
